"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"02-APR-2024","ABFRL","Aditya Birla Fas & Rt Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","49,26,485","238.10","-"
"02-APR-2024","ABFRL","Aditya Birla Fas & Rt Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","50,09,685","238.43","-"
"02-APR-2024","AKSHAR","Akshar Spintex Limited","SHUBHAM ASHOKBHAI PATEL","SELL","16,91,538","2.45","-"
"02-APR-2024","ASTRON","Astron Paper Bord Mil Ltd","SUDHIR S MEHTA HUF","SELL","2,69,250","21.10","-"
"02-APR-2024","ATALREAL","Atal Realtech Limited","BHAVIN SHAILESH KAMANI","SELL","4,17,729","14.01","-"
"02-APR-2024","BPL","BPL Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","2,65,129","101.95","-"
"02-APR-2024","BPL","BPL Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","2,65,129","102.01","-"
"02-APR-2024","DIL","Debock Industries Limited","RAJ RATAN COMMODITIES PRIVATE LIMITED","BUY","6,80,354","8.40","-"
"02-APR-2024","DIL","Debock Industries Limited","RAJ RATAN COMMODITIES PRIVATE LIMITED","SELL","6,80,354","8.43","-"
"02-APR-2024","GICL","Globe Intl Carriers Ltd","CORE4 MARCOM PRIVATE LIMITED","BUY","1,86,000","51.90","-"
"02-APR-2024","GOACARBON","Goa Carbon Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","46,869","830.72","-"
"02-APR-2024","GOACARBON","Goa Carbon Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","46,869","830.57","-"
"02-APR-2024","GOKEX","Gokaldas Exports Limited","GOVERNMENT PENSION FUND GLOBAL","SELL","3,47,198","777.05","-"
"02-APR-2024","HCC-RE","Hindustan Construction Co","PASHUPATI CAPITA SER PVT LTD","BUY","9,55,000","11.65","-"
"02-APR-2024","HEADSUP","Heads UP Ventures Limited","MITTAL PUNEET","BUY","2,30,892","16.27","-"
"02-APR-2024","HEADSUP","Heads UP Ventures Limited","MITTAL PUNEET","SELL","2,30,892","16.40","-"
"02-APR-2024","HILTON","Hilton Metal Forging Limi","ELAN VENTURES PRIVATE LIMITED","BUY","1,81,399","121.07","-"
"02-APR-2024","HILTON","Hilton Metal Forging Limi","ELAN VENTURES PRIVATE LIMITED","SELL","1,81,399","120.00","-"
"02-APR-2024","INDSWFTLAB","Ind-Swift Labs Ltd.","PARTH INFIN BROKERS PVT LTD","BUY","3,92,180","102.92","-"
"02-APR-2024","INDSWFTLAB","Ind-Swift Labs Ltd.","PARTH INFIN BROKERS PVT LTD","SELL","4,81,002","102.89","-"
"02-APR-2024","INSPIRE","Inspire Films Limited","RASHI EQUISEARCH PVT LTD","SELL","84,000","31.55","-"
"02-APR-2024","JTLIND","JTL INDUSTRIES LIMITED","AJAY KUMAR PANDEY","BUY","9,57,769","205.00","-"
"02-APR-2024","JTLIND","JTL INDUSTRIES LIMITED","SRESTHA FINVEST LIMITED","BUY","11,82,006","213.98","-"
"02-APR-2024","JTLIND","JTL INDUSTRIES LIMITED","SRESTHA FINVEST LIMITED","SELL","11,82,006","213.96","-"
"02-APR-2024","KRYSTAL","Krystal Integrated Ser L","QE SECURITIES LLP","BUY","67,175","813.93","-"
"02-APR-2024","KRYSTAL","Krystal Integrated Ser L","QE SECURITIES LLP","SELL","70,381","812.45","-"
"02-APR-2024","MOLDTECH","Mold-Tek Technologies Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","1,46,278","225.20","-"
"02-APR-2024","MOLDTECH","Mold-Tek Technologies Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","1,46,278","224.36","-"
"02-APR-2024","MOS","Mos Utility Limited","SKSE SECURITIES LTD","BUY","1,29,600","153.36","-"
"02-APR-2024","MOS","Mos Utility Limited","SKSE SECURITIES LTD","SELL","1,29,600","153.73","-"
"02-APR-2024","NAMAN","Naman In-Store (India) L","VINEY EQUITY MARKET LLP","BUY","80,000","125.00","-"
"02-APR-2024","OMFURN","Omfurn India Limited","SHRUTI JAY SHAH","BUY","67,200","74.98","-"
"02-APR-2024","OMFURN","Omfurn India Limited","SHUBHAM FINANCIAL SERVICES","BUY","69,600","70.85","-"
"02-APR-2024","PLATIND","Platinum Industries Ltd","SW CAPITAL PRIVATE LIMITED","BUY","4,19,581","186.99","-"
"02-APR-2024","PLATIND","Platinum Industries Ltd","SW CAPITAL PRIVATE LIMITED","SELL","4,15,950","187.02","-"
"02-APR-2024","SADBHAV","Sadbhav Engineering Limit","CRONY VYAPAR PVT LTD","BUY","11,70,629","33.70","-"
"02-APR-2024","SADBHAV","Sadbhav Engineering Limit","CRONY VYAPAR PVT LTD","SELL","11,70,629","33.63","-"
"02-APR-2024","SADBHAV","Sadbhav Engineering Limit","PARTH INFIN BROKERS PVT LTD","BUY","14,46,731","33.35","-"
"02-APR-2024","SADBHAV","Sadbhav Engineering Limit","PARTH INFIN BROKERS PVT LTD","SELL","14,71,731","33.61","-"
"02-APR-2024","SAMHI","Samhi Hotels Limited","ADITYA BIRLA SUN LIFE MUTUAL FUND(EQUITY ADVANTAGE FUND)","BUY","15,00,000","202.54","-"
"02-APR-2024","SAMHI","Samhi Hotels Limited","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","BUY","72,66,599","200.18","-"
"02-APR-2024","SAMHI","Samhi Hotels Limited","GOLDMAN SACHS INVESTMENTS HOLDINGS ASIA LIMITED","SELL","1,70,92,202","200.55","-"
"02-APR-2024","SAMHI","Samhi Hotels Limited","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","16,17,040","200.51","-"
"02-APR-2024","SAMHI","Samhi Hotels Limited","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","14,92,040","204.95","-"
"02-APR-2024","SIGNORIA","Signoria Creation Limited","ASHWIN STOCKS AND INVESTMENT PRIVATE LIMITED","SELL","24,000","161.73","-"
"02-APR-2024","TVSELECT","TVS Electronics Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","1,16,212","303.64","-"
"02-APR-2024","TVSELECT","TVS Electronics Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","1,16,212","304.24","-"
"02-APR-2024","VIKASECO","Vikas EcoTech Limited","VISHWAS FINCAP SERVICES PRIVATE LIMITED","BUY","85,05,090","4.23","-"
"02-APR-2024","VIKASECO","Vikas EcoTech Limited","VISHWAS FINCAP SERVICES PRIVATE LIMITED","SELL","80,55,090","4.22","-"
"02-APR-2024","VISHWAS","Vishwas Agri Seeds Ltd","VIPUL HARIDAS THAKKAR","SELL","64,000","80.86","-"
"03-APR-2024","ASPIRE","Aspire & Innovative Adv L","BORANA RAJKUMAR MANGILAL","BUY","76,000","56.50","-"
"03-APR-2024","ASPIRE","Aspire & Innovative Adv L","JAIN SANJAY POPATLAL","BUY","3,50,000","56.50","-"
"03-APR-2024","ASPIRE","Aspire & Innovative Adv L","MONEYWISE FINANCIAL SERVICES PRIVATE LTD","SELL","1,78,000","56.50","-"
"03-APR-2024","ASPIRE","Aspire & Innovative Adv L","NAV CAPITAL VCC - NAV CAPITAL EMERGING STAR FUND","SELL","1,08,000","56.54","-"
"03-APR-2024","BLUEPEBBLE","Blue Pebble Limited","AMIT R AGARWAL","BUY","24,000","199.00","-"
"03-APR-2024","BLUEPEBBLE","Blue Pebble Limited","DEEPAK JUGALKISHORE CHOKHANI","BUY","20,800","196.71","-"
"03-APR-2024","BLUEPEBBLE","Blue Pebble Limited","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","BUY","20,800","189.05","-"
"03-APR-2024","BLUEPEBBLE","Blue Pebble Limited","SANDEEP SINGH","BUY","32,000","199.00","-"
"03-APR-2024","BLUEPEBBLE","Blue Pebble Limited","SATYA VIBHU MUPPANA","BUY","25,600","199.00","-"
"03-APR-2024","BLUEPEBBLE","Blue Pebble Limited","SAURABH TRIPATHI","BUY","32,800","196.46","-"
"03-APR-2024","BLUEPEBBLE","Blue Pebble Limited","VINEY EQUITY MARKET LLP","BUY","24,000","199.00","-"
"03-APR-2024","CLOUD","Varanium Cloud Limited","JANAK NAVINBHAI PANCHAL","SELL","2,41,000","49.00","-"
"03-APR-2024","DCW","DCW Ltd","CRONY VYAPAR PVT LTD","BUY","32,41,086","57.26","-"
"03-APR-2024","DCW","DCW Ltd","CRONY VYAPAR PVT LTD","SELL","29,66,086","57.16","-"
"03-APR-2024","DCW","DCW Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","18,60,928","56.98","-"
"03-APR-2024","DCW","DCW Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","18,60,928","56.91","-"
"03-APR-2024","DCW","DCW Ltd","HRTI PRIVATE LIMITED","BUY","19,43,332","56.84","-"
"03-APR-2024","DCW","DCW Ltd","HRTI PRIVATE LIMITED","SELL","19,81,475","56.74","-"
"03-APR-2024","DCW","DCW Ltd","PARTH INFIN BROKERS PVT LTD","BUY","27,25,598","56.85","-"
"03-APR-2024","DCW","DCW Ltd","PARTH INFIN BROKERS PVT LTD","SELL","27,22,041","57.00","-"
"03-APR-2024","DISHTV","Dish TV India Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","1,03,17,915","19.18","-"
"03-APR-2024","DISHTV","Dish TV India Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","1,03,17,915","19.19","-"
"03-APR-2024","DISHTV","Dish TV India Limited","HRTI PRIVATE LIMITED","BUY","1,52,97,962","19.19","-"
"03-APR-2024","DISHTV","Dish TV India Limited","HRTI PRIVATE LIMITED","SELL","1,60,48,939","19.21","-"
"03-APR-2024","EDELWEISS","Edelweiss Fin Serv Ltd","CLSA GLOBAL MARKETS PTE LTD","BUY","2,72,10,507","69.16","-"
"03-APR-2024","EDELWEISS","Edelweiss Fin Serv Ltd","THE PABRAI INVESTMENT FUND IV LP","SELL","2,72,08,207","69.15","-"
"03-APR-2024","GOACARBON","Goa Carbon Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","62,035","888.74","-"
"03-APR-2024","GOACARBON","Goa Carbon Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","62,035","890.03","-"
"03-APR-2024","GOACARBON","Goa Carbon Ltd","HRTI PRIVATE LIMITED","BUY","53,178","906.80","-"
"03-APR-2024","GOACARBON","Goa Carbon Ltd","HRTI PRIVATE LIMITED","SELL","51,159","908.85","-"
"03-APR-2024","GOACARBON","Goa Carbon Ltd","QE SECURITIES LLP","BUY","62,721","911.91","-"
"03-APR-2024","GOACARBON","Goa Carbon Ltd","QE SECURITIES LLP","SELL","65,338","909.92","-"
"03-APR-2024","GRSE","Garden Reach Ship","GRAVITON RESEARCH CAPITAL LLP","BUY","5,79,374","883.28","-"
"03-APR-2024","GRSE","Garden Reach Ship","GRAVITON RESEARCH CAPITAL LLP","SELL","5,79,374","883.67","-"
"03-APR-2024","HILTON","Hilton Metal Forging Limi","ELAN VENTURES PRIVATE LIMITED","BUY","1,07,629","130.74","-"
"03-APR-2024","HILTON","Hilton Metal Forging Limi","ELAN VENTURES PRIVATE LIMITED","SELL","1,07,629","130.35","-"
"03-APR-2024","IMFA","Indian Metals & Ferro","GRAVITON RESEARCH CAPITAL LLP","BUY","3,43,770","709.97","-"
"03-APR-2024","IMFA","Indian Metals & Ferro","GRAVITON RESEARCH CAPITAL LLP","SELL","3,43,770","711.08","-"
"03-APR-2024","INDSWFTLAB","Ind-Swift Labs Ltd.","ANIL LAXMICHAND SHAH","SELL","6,76,972","109.86","-"
"03-APR-2024","INDSWFTLAB","Ind-Swift Labs Ltd.","CRONY VYAPAR PVT LTD","BUY","4,45,326","110.43","-"
"03-APR-2024","INDSWFTLAB","Ind-Swift Labs Ltd.","CRONY VYAPAR PVT LTD","SELL","4,45,326","109.69","-"
"03-APR-2024","INDSWFTLAB","Ind-Swift Labs Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","3,40,957","108.16","-"
"03-APR-2024","INDSWFTLAB","Ind-Swift Labs Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","3,40,957","108.32","-"
"03-APR-2024","INDSWFTLAB","Ind-Swift Labs Ltd.","NIVL ADVISORS PRIVATE LIMITED","BUY","3,06,367","104.61","-"
"03-APR-2024","INDSWFTLAB","Ind-Swift Labs Ltd.","PARTH INFIN BROKERS PVT LTD","BUY","3,35,853","109.60","-"
"03-APR-2024","INDSWFTLAB","Ind-Swift Labs Ltd.","PARTH INFIN BROKERS PVT LTD","SELL","2,90,456","107.94","-"
"03-APR-2024","JGCHEM","J.G.Chemicals Limited","QE SECURITIES LLP","BUY","2,30,451","220.57","-"
"03-APR-2024","JGCHEM","J.G.Chemicals Limited","QE SECURITIES LLP","SELL","2,40,846","220.16","-"
"03-APR-2024","JTLIND","JTL INDUSTRIES LIMITED","SRESTHA FINVEST LIMITED","BUY","17,52,737","211.25","-"
"03-APR-2024","JTLIND","JTL INDUSTRIES LIMITED","SRESTHA FINVEST LIMITED","SELL","17,52,737","211.39","-"
"03-APR-2024","KTL","Kalahridhaan Trendz Ltd","NIKHIL RAJESH SINGH","BUY","18,000","48.70","-"
"03-APR-2024","KTL","Kalahridhaan Trendz Ltd","NIKHIL RAJESH SINGH","SELL","5,52,000","48.70","-"
"03-APR-2024","KTL","Kalahridhaan Trendz Ltd","PANKAJKUMAR JAYANTILAL PATEL","BUY","5,13,000","48.70","-"
"03-APR-2024","KTL","Kalahridhaan Trendz Ltd","SHUBHAM ASHOKBHAI PATEL","BUY","2,13,000","47.62","-"
"03-APR-2024","KTL","Kalahridhaan Trendz Ltd","SHUBHAM ASHOKBHAI PATEL","SELL","2,07,000","47.24","-"
"03-APR-2024","KTL","Kalahridhaan Trendz Ltd","VEER VIKAS SORATHIYA","BUY","93,000","45.04","-"
"03-APR-2024","MADHUSUDAN","Madhusudan Masala Limited","ARUNA R JAIN","SELL","1,18,000","101.98","-"
"03-APR-2024","MAKS","Maks Energy Sol India Ltd","MALANI WEALTH ADVISORS PRIVATE LIMITED","BUY","45,000","63.08","-"
"03-APR-2024","MAKS","Maks Energy Sol India Ltd","PREMKUMAR RAM KRISHNA PANDEY","SELL","45,000","63.08","-"
"03-APR-2024","MEDIASSIST","Medi Assist Health Ser L","EDELWEISS BROKING LIMITED","SELL","4,82,641","500.02","-"
"03-APR-2024","MOLDTECH","Mold-Tek Technologies Ltd","GUTTIKONDA VARA LAKSHMI","BUY","1,50,000","234.63","-"
"03-APR-2024","ONMOBILE","OnMobile Global Limited","ANSHUL  SAIGAL","BUY","5,32,000","75.15","-"
"03-APR-2024","PLATIND","Platinum Industries Ltd","SHYAM JI TRADING","BUY","3,56,877","209.47","-"
"03-APR-2024","PLATIND","Platinum Industries Ltd","SHYAM JI TRADING","SELL","3,56,877","208.73","-"
"03-APR-2024","PLATIND","Platinum Industries Ltd","VT CAPITAL MARKET PVT LTD","BUY","3,67,070","209.00","-"
"03-APR-2024","PLATIND","Platinum Industries Ltd","VT CAPITAL MARKET PVT LTD","SELL","3,67,070","207.75","-"
"03-APR-2024","RAMASTEEL","Rama Steel Tubes Limited","JAINAM BROKING LIMITED","BUY","25,176","14.07","-"
"03-APR-2024","RAMASTEEL","Rama Steel Tubes Limited","JAINAM BROKING LIMITED","SELL","30,02,763","13.90","-"
"03-APR-2024","SADBHAV","Sadbhav Engineering Limit","PARTH INFIN BROKERS PVT LTD","BUY","9,80,011","35.61","-"
"03-APR-2024","SADBHAV","Sadbhav Engineering Limit","PARTH INFIN BROKERS PVT LTD","SELL","9,80,011","35.59","-"
"03-APR-2024","SECURCRED","SecUR Credentials Limited","JOLLY ANKIT SHAH","BUY","3,29,241","22.53","-"
"03-APR-2024","SECURCRED","SecUR Credentials Limited","JOLLY ANKIT SHAH","SELL","2,04,234","22.85","-"
"03-APR-2024","SECURCRED","SecUR Credentials Limited","SHAH SANDIP JAYSHUKHLAL","BUY","10,000","22.80","-"
"03-APR-2024","SECURCRED","SecUR Credentials Limited","SHAH SANDIP JAYSHUKHLAL","SELL","2,10,000","21.71","-"
"03-APR-2024","SECURCRED","SecUR Credentials Limited","VIKRAMKUMAR KARANRAJ SAKARIA HUF DAKSH CORPORATION","BUY","5,14,679","22.56","-"
"03-APR-2024","SECURCRED","SecUR Credentials Limited","VIKRAMKUMAR KARANRAJ SAKARIA HUF DAKSH CORPORATION","SELL","24,468","22.50","-"
"03-APR-2024","SRM","SRM Contractors Limited","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","2,00,000","215.25","-"
"03-APR-2024","TRU","TruCap Finance Limited","OSC GLOBAL PROCESSING PRIVATE LIMITED","BUY","10,51,630","70.57","-"
"03-APR-2024","TRU","TruCap Finance Limited","OSC GLOBAL PROCESSING PRIVATE LIMITED","SELL","3,59,492","70.61","-"
"03-APR-2024","VIKASECO","Vikas EcoTech Limited","VISHWAS FINCAP SERVICES PRIVATE LIMITED","BUY","90,58,946","4.35","-"
"03-APR-2024","VIKASECO","Vikas EcoTech Limited","VISHWAS FINCAP SERVICES PRIVATE LIMITED","SELL","90,73,946","4.37","-"
"03-APR-2024","VSTL","Vibhor Steel Tubes Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","96,292","308.71","-"
"03-APR-2024","VSTL","Vibhor Steel Tubes Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","96,292","308.87","-"
"03-APR-2024","ZEEMEDIA","Zee News Limited","HRTI PRIVATE LIMITED","BUY","33,63,521","12.00","-"
"03-APR-2024","ZEEMEDIA","Zee News Limited","HRTI PRIVATE LIMITED","SELL","33,82,137","12.00","-"
"04-APR-2024","AAVAS","Aavas Financiers Limited","SMALLCAP WORLD FUND INC","SELL","4,23,031","1,421.05","-"
"04-APR-2024","ANMOL","Anmol India Limited","SKSE SECURITIES LTD","BUY","3,17,539","49.77","-"
"04-APR-2024","ANMOL","Anmol India Limited","SKSE SECURITIES LTD","SELL","3,17,539","49.95","-"
"04-APR-2024","ASPIRE","Aspire & Innovative Adv L","GREEN PEAKS ENTERPRISES LLP","BUY","1,26,000","62.25","-"
"04-APR-2024","ASPIRE","Aspire & Innovative Adv L","GREEN PEAKS ENTERPRISES LLP","SELL","14,000","59.56","-"
"04-APR-2024","ASPIRE","Aspire & Innovative Adv L","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","1,08,000","56.35","-"
"04-APR-2024","BTML","Bodhi Tree Multimedia Ltd","BANKE TRADELINK PRIVATE LIMITED","SELL","64,252","184.04","-"
"04-APR-2024","BTML","Bodhi Tree Multimedia Ltd","MAULIK RAJENDRABHAI SHAH","SELL","64,000","184.10","-"
"04-APR-2024","BTML","Bodhi Tree Multimedia Ltd","VARUN KRISHNAVTAR KABRA","BUY","65,000","184.10","-"
"04-APR-2024","CAPACITE","Capacite Infraproject Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","5,95,805","283.60","-"
"04-APR-2024","CAPACITE","Capacite Infraproject Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","5,95,805","283.78","-"
"04-APR-2024","CLOUD","Varanium Cloud Limited","TOPGAIN FINANCE PRIVATE LIMITED","BUY","66,000","50.44","-"
"04-APR-2024","CLOUD","Varanium Cloud Limited","TOPGAIN FINANCE PRIVATE LIMITED","SELL","2,56,000","51.20","-"
"04-APR-2024","COFFEEDAY","Coffee Day Enterprise Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","14,62,535","59.42","-"
"04-APR-2024","COFFEEDAY","Coffee Day Enterprise Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","14,62,535","59.37","-"
"04-APR-2024","COFFEEDAY","Coffee Day Enterprise Ltd","HRTI PRIVATE LIMITED","BUY","19,06,404","59.28","-"
"04-APR-2024","COFFEEDAY","Coffee Day Enterprise Ltd","HRTI PRIVATE LIMITED","SELL","19,00,091","59.29","-"
"04-APR-2024","CREATIVE","Creative Newtech Limited","SG PREFAB ENGINEERING PRIVATE LIMITED","SELL","2,00,000","795.01","-"
"04-APR-2024","CREATIVE","Creative Newtech Limited","SG REALTOR PRIVATE LIMITED","BUY","1,86,648","798.27","-"
"04-APR-2024","CREATIVE","Creative Newtech Limited","SG REALTOR PRIVATE LIMITED","SELL","1,648","750.80","-"
"04-APR-2024","CUPID","Cupid Limited","CLIFF TREXIM PRIVATE LIMITED","SELL","6,75,000","123.00","-"
"04-APR-2024","DCW","DCW Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","17,52,119","57.70","-"
"04-APR-2024","DCW","DCW Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","17,52,119","57.60","-"
"04-APR-2024","DCW","DCW Ltd","HRTI PRIVATE LIMITED","BUY","18,31,809","57.57","-"
"04-APR-2024","DCW","DCW Ltd","HRTI PRIVATE LIMITED","SELL","17,74,237","57.44","-"
"04-APR-2024","DCW","DCW Ltd","PARTH INFIN BROKERS PVT LTD","BUY","24,28,854","57.92","-"
"04-APR-2024","DCW","DCW Ltd","PARTH INFIN BROKERS PVT LTD","SELL","23,78,854","57.68","-"
"04-APR-2024","DIL","Debock Industries Limited","RAJ RATAN COMMODITIES PRIVATE LIMITED","BUY","6,41,057","8.56","-"
"04-APR-2024","DIL","Debock Industries Limited","RAJ RATAN COMMODITIES PRIVATE LIMITED","SELL","6,41,057","8.52","-"
"04-APR-2024","ENERGYDEV","Energy Development Compan","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .","BUY","2,58,705","29.02","-"
"04-APR-2024","ENERGYDEV","Energy Development Compan","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .","SELL","1,46,100","29.05","-"
"04-APR-2024","GEPIL","GE Power India Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","3,88,186","350.25","-"
"04-APR-2024","GEPIL","GE Power India Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","3,88,186","350.45","-"
"04-APR-2024","GMBREW","GM Breweries Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","1,20,985","778.06","-"
"04-APR-2024","GMBREW","GM Breweries Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","1,20,985","778.19","-"
"04-APR-2024","GMBREW","GM Breweries Ltd.","MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED","BUY","1,61,635","747.35","-"
"04-APR-2024","GMBREW","GM Breweries Ltd.","MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED","SELL","1,61,635","747.74","-"
"04-APR-2024","GOACARBON","Goa Carbon Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","54,940","980.56","-"
"04-APR-2024","GOACARBON","Goa Carbon Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","54,940","982.35","-"
"04-APR-2024","GRASIMPP","Grasim Industries Limited","MORGAN STANLEY ASIA SINGAPORE PTE","SELL","1,20,204","1,041.23","-"
"04-APR-2024","IBREALEST","Indiabulls Real Estate Li","HRTI PRIVATE LIMITED","BUY","46,51,350","132.65","-"
"04-APR-2024","IBREALEST","Indiabulls Real Estate Li","HRTI PRIVATE LIMITED","SELL","45,10,057","132.28","-"
"04-APR-2024","INDSWFTLAB","Ind-Swift Labs Ltd.","CRONY VYAPAR PVT LTD","BUY","1,80,088","114.33","-"
"04-APR-2024","INDSWFTLAB","Ind-Swift Labs Ltd.","CRONY VYAPAR PVT LTD","SELL","2,96,652","114.92","-"
"04-APR-2024","IRISDOREME","Iris Clothings Limited","PATNI FINANCIAL SERVICES PVT LTD","BUY","5,00,000","79.00","-"
"04-APR-2024","IRISDOREME","Iris Clothings Limited","SHREEJI WEALTH MANAGEMENT PRIVATE LIMITED","SELL","4,15,000","79.08","-"
"04-APR-2024","JALAN","Jalan Transolu. India Ltd","JOSEPH DEVASSY CHIRAYATH","SELL","81,000","4.14","-"
"04-APR-2024","JGCHEM","J.G.Chemicals Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","2,40,874","235.42","-"
"04-APR-2024","JGCHEM","J.G.Chemicals Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","2,40,874","236.03","-"
"04-APR-2024","JTLIND","JTL INDUSTRIES LIMITED","SRESTHA FINVEST LIMITED","BUY","13,01,722","204.84","-"
"04-APR-2024","JTLIND","JTL INDUSTRIES LIMITED","SRESTHA FINVEST LIMITED","SELL","13,01,722","205.79","-"
"04-APR-2024","KEC","KEC International Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","13,72,081","805.14","-"
"04-APR-2024","KEC","KEC International Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","13,72,081","806.53","-"
"04-APR-2024","KTL","Kalahridhaan Trendz Ltd","ANKIT MAHENDRABHAI PARLESHA","SELL","1,02,000","53.09","-"
"04-APR-2024","KTL","Kalahridhaan Trendz Ltd","MAHADEV MANUBHAI MAKVANA","SELL","1,92,000","53.01","-"
"04-APR-2024","KTL","Kalahridhaan Trendz Ltd","NIKHIL RAJESH SINGH","SELL","2,13,000","52.12","-"
